Intel Core i7-4500U,2013 1 Semester
Intel Core i3-2348M,2013 1 Semester
Intel Core M 5Y31,2015 1 Semester
Intel Core i5-3317U,2012 1 Semester
AMD A4-4355M,2012 2 Semester
Intel Atom x5 Z8550,2016 1 Semester
Intel Atom Z3736F,2014 2 Semester
Intel Atom Z3736G,2014 2 Semester
Intel Atom D2550,2012 1 Semester
Intel Core i7-4870HQ,2014 2 Semester
Intel Core i3-7130U,2017 1 Semester
Intel Core i5-8250U,2017 2 Semester
AMD A8-6410,2014 1 Semester
AMD PRO A8-8600B,2015 2 Semester
Intel Core i5-6440HQ,2015 2 Semester
Intel Core i5-3437U,2013 1 Semester
Intel Atom Z3735G,2014 1 Semester
Intel Atom x5 Z8300,2015 1 Semester
Intel Core i7-3687U,2013 1 Semester
Intel Atom Z3735E,2014 1 Semester
AMD PRO A10-8730B,2016 2 Semester
Intel Atom Z3735F,2014 1 Semester
Intel Core i5-7260U,2017 1 Semester
Intel Atom D2560,2012 2 Semester
Intel Atom Z3735D,2014 1 Semester
AMD E1-7010 ,2015 1 Semester
Intel Core i5-3339Y,2013 1 Semester
Intel Core i3-3110M ,2012 1 Semester
Intel Celeron 867,2012 1 Semester
Intel Atom x7 Z8750,2016 1 Semester
Intel Core i7-4510U,2014 1 Semester
Intel Core i7-4980HQ,2014 2 Semester
Intel Core M 5Y51,2015 1 Semester
Intel Core i7-4558U,2013 1 Semester
Intel Pentium 3550M,2013 2 Semester
Intel Core i5-5250U,2015 1 Semester
AMD A4-9120,2017 1 Semester
Intel Core i5-6267U,2015 2 Semester
AMD A10-4600M,2012 1 Semester
Intel Core i7-4600M,2013 2 Semester
Intel Mobile Celeron N2815,2013 2 Semester
Intel Mobile Celeron N2930,2014 1 Semester
Intel Celeron 877,2012 2 Semester
Intel Mobile Celeron N2810,2013 2 Semester
Intel Mobile Pentium A1020,2016 1 Semester
Intel Core i7-3520M ,2012 1 Semester
Intel Core i7-4600U,2013 2 Semester
Intel Core i3-6006U,2016 2 Semester
Intel Celeron B820,2012 2 Semester
AMD A4 Pro-3350B,2016 1 Semester
Intel Core i5-3230M ,2013 1 Semester
Intel Core i3-5015U,2015 1 Semester
AMD A6-5200,2013 1 Semester
Intel Core i3-4020Y,2013 2 Semester
Intel Celeron B830,2012 2 Semester
Intel Core i5-3340M ,2013 1 Semester
Intel Core i7-6970HQ,2016 1 Semester
Intel Pentium 3561Y,2013 2 Semester
Intel Mobile Celeron N2820,2013 2 Semester
Intel Core i5-5287U,2015 1 Semester
Intel Core i7-8550U,2017 2 Semester
Intel Celeron 887,2012 2 Semester
Intel Mobile Celeron N2940,2014 2 Semester
Intel Core i7-4702HQ,2013 1 Semester
Intel Core i3-5157U,2015 1 Semester
Intel Core i7-4900MQ,2013 1 Semester
Intel Mobile Pentium N3510,2013 2 Semester
Intel Core i7-4610Y,2013 2 Semester
Intel Celeron B720,2012 1 Semester
Intel Celeron 2957U,2013 2 Semester
Intel Core i7-4610M,2014 1 Semester
AMD PRO A10-9700B,2016 2 Semester
Intel Core i3-4120U,2014 1 Semester
AMD PRO A12-9830B,2016 2 Semester
Intel Core i7-5500DU,2015 2 Semester
Intel Mobile Celeron N2910,2013 2 Semester
Intel Core i5-4260U,2014 1 Semester
Intel Atom x7 Z8700,2015 1 Semester
AMD E2-9010,2016 1 Semester
Intel Core i7-3667U,2012 1 Semester
Intel Core i5-7200U,2016 2 Semester
Intel Mobile Pentium N3520,2013 2 Semester
AMD A6-6310,2014 1 Semester
Intel Core i5-5350U,2015 1 Semester
Intel Atom Z2610,2012 1 Semester
Intel Core i3-4010Y,2013 1 Semester
AMD A8 Pro-7150B,2014 1 Semester
AMD E1-7010,2015 1 Semester
Intel Atom x5 Z8500,2015 1 Semester
Intel Core m5-6Y57,2015 2 Semester
Intel Pentium 4410Y,2017 1 Semester
Intel Core m5-6Y54,2015 2 Semester
AMD PRO A6-8530B,2016 2 Semester
Intel Mobile Celeron N2806,2013 2 Semester
Intel Celeron B730,2012 2 Semester
Intel Mobile Celeron N2807,2014 1 Semester
Intel Mobile Celeron N2808,2014 2 Semester
Intel Core i5-5350H,2015 1 Semester
Intel Core i7-3610QM,2012 1 Semester
Intel Core i3-4010U,2013 1 Semester
Intel Mobile Pentium A1018,2013 2 Semester
Intel Core i7-7560U,2017 1 Semester
Intel Mobile Celeron N2805,2013 2 Semester
Intel Mobile Celeron N2920,2013 2 Semester
Intel Core i5-5200DU,2015 2 Semester
Intel Mobile Pentium N3530,2014 1 Semester
AMD A8-7200P,2014 1 Semester
Intel Core i3-5010U,2015 1 Semester
AMD FX PRO-8800B,2015 2 Semester
Intel Core i5-6360U,2015 2 Semester
Intel Core i5-6287U,2015 2 Semester
Intel Mobile Pentium N3540,2014 2 Semester
Intel Celeron 797,2012 1 Semester
Intel Core i5-7267U,2017 1 Semester
Intel Core i7-3920XM,2012 1 Semester
AMD PRO A10-8700B,2015 2 Semester
Intel Core i5-6350HQ,2016 1 Semester
AMD A4 Micro-6400T,2014 1 Semester
AMD A10-9630P,2016 1 Semester
AMD A4-5145M,2013 1 Semester
AMD A6 Pro-7050B,2014 1 Semester
Intel Core i3-6100H,2015 2 Semester
Intel Core i3-2308M,2012 2 Semester
AMD PRO A12-8830B,2016 2 Semester
Intel Core i7-5950HQ,2015 1 Semester
Intel Core i3-6100U,2015 2 Semester
AMD A10-8780P,2015 2 Semester
AMD PRO A6-9500B,2016 2 Semester
Intel Core i7-6870HQ,2016 1 Semester
Intel Atom Z3740D,2013 2 Semester
Intel Pentium 3556U,2013 2 Semester
Intel Pentium B980,2012 2 Semester
AMD A10 Micro-6700T,2014 1 Semester
AMD E1-6010,2014 1 Semester
Intel Pentium 4415Y,2017 1 Semester
AMD E1-6015,2015 1 Semester
Intel Core i7-3537U,2013 1 Semester
AMD A6-7310 ,2015 1 Semester
Intel Pentium 2127U,2013 1 Semester
Intel Core i3-6157U,2016 2 Semester
Intel Pentium 4415U,2017 1 Semester
Intel Core i3-5020U,2015 1 Semester
Intel Core i7-3740QM ,2012 2 Semester
Intel Mobile Celeron N2830,2014 1 Semester
Intel Pentium B970,2012 1 Semester
